Frequency (Hz)	|	Gain (dB)
3813.000000	|	-7.973648
3814.000000	|	-7.895958
3815.000000	|	-7.585200
3816.000000	|	-7.584615
3817.000000	|	-7.584578
3818.000000	|	-7.584560
3819.000000	|	-7.584555
3820.000000	|	-7.584555
3821.000000	|	-7.584555
3822.000000	|	-7.584555
3823.000000	|	-7.584555
3824.000000	|	-7.584555
3825.000000	|	-7.584555
3826.000000	|	-7.584555
3827.000000	|	-7.584555
3828.000000	|	-7.584557
3829.000000	|	-7.584817
3830.000000	|	-7.586891
3831.000000	|	-7.620078
3832.000000	|	-7.628370
3833.000000	|	-7.644955
3834.000000	|	-7.647025
3835.000000	|	-7.651165
3836.000000	|	-7.651404
3837.000000	|	-7.651457
3838.000000	|	-7.651483
3839.000000	|	-7.651483
3840.000000	|	-7.651483
3841.000000	|	-7.651483
3842.000000	|	-7.651500
3843.000000	|	-7.651518
3844.000000	|	-7.651586
3845.000000	|	-7.651620
3846.000000	|	-7.651758
3847.000000	|	-7.653051
3848.000000	|	-7.654374
3849.000000	|	-7.659684
3850.000000	|	-7.680924
3851.000000	|	-7.691544
3852.000000	|	-7.734024
3853.000000	|	-8.416264
3854.000000	|	-8.468524
3855.000000	|	-8.520785
3856.000000	|	-8.772566
3857.000000	|	-8.898457
3858.000000	|	-9.163781
3859.000000	|	-9.230089
3860.000000	|	-9.263186
3861.000000	|	-9.263704
3862.000000	|	-9.263712
3863.000000	|	-9.263712
3864.000000	|	-9.263712
3865.000000	|	-9.263712
3866.000000	|	-9.263712
3867.000000	|	-9.263712
3868.000000	|	-9.263712
3869.000000	|	-9.263712
3870.000000	|	-9.263712
3871.000000	|	-9.263712
3872.000000	|	-9.263329
3873.000000	|	-9.262564
3874.000000	|	-9.259503
3875.000000	|	-9.161567
3876.000000	|	-9.112599
3877.000000	|	-8.870084
3878.000000	|	-8.366203
3879.000000	|	-7.260204
3880.000000	|	-6.972198
3881.000000	|	-6.828195
3882.000000	|	-6.540189
3883.000000	|	-6.531189
3884.000000	|	-6.522189
3885.000000	|	-6.522154
3886.000000	|	-6.522153
3887.000000	|	-6.522152
3888.000000	|	-6.522152
3889.000000	|	-6.522152
3890.000000	|	-6.522152
3891.000000	|	-6.522152
3892.000000	|	-6.522152
3893.000000	|	-6.522152
3894.000000	|	-6.522152
3895.000000	|	-6.522152
3896.000000	|	-6.522152
3897.000000	|	-6.522159
3898.000000	|	-6.523850
3899.000000	|	-6.958156
3900.000000	|	-7.374786
3901.000000	|	-8.208047
3902.000000	|	-8.210173
3903.000000	|	-8.214425
3904.000000	|	-8.216551
3905.000000	|	-8.218397
3906.000000	|	-8.222087
3907.000000	|	-8.223932
3908.000000	|	-8.244157
3909.000000	|	-8.267497
3910.000000	|	-8.291175
3911.000000	|	-8.291213
3912.000000	|	-8.291289
3913.000000	|	-8.291292
3914.000000	|	-8.291296
3915.000000	|	-8.291298
3916.000000	|	-8.291300
3917.000000	|	-8.291301
3918.000000	|	-8.291400
3919.000000	|	-8.291449
3920.000000	|	-8.291653
3921.000000	|	-8.294337
3922.000000	|	-8.305110
3923.000000	|	-8.315888
3924.000000	|	-8.359253
3925.000000	|	-8.702532
3926.000000	|	-8.868721
3927.000000	|	-9.034910
3928.000000	|	-9.079429
3929.000000	|	-9.111958
3930.000000	|	-9.112260
3931.000000	|	-9.112410
3932.000000	|	-9.112426
3933.000000	|	-9.112428
3934.000000	|	-9.112428
3935.000000	|	-9.112428
3936.000000	|	-9.112428
3937.000000	|	-9.112428
3938.000000	|	-9.112428
3939.000000	|	-9.112429
3940.000000	|	-9.112429
3941.000000	|	-9.112430
3942.000000	|	-9.112548
3943.000000	|	-9.112796
3944.000000	|	-9.113805
3945.000000	|	-9.122379
3946.000000	|	-9.159545
3947.000000	|	-9.234458
3948.000000	|	-9.235628
3949.000000	|	-9.235774
3950.000000	|	-9.235779
3951.000000	|	-9.235779
3952.000000	|	-9.235779
3953.000000	|	-9.235779
3954.000000	|	-9.235779
3955.000000	|	-9.235779
3956.000000	|	-9.235779
3957.000000	|	-9.235779
3958.000000	|	-9.235779
3959.000000	|	-9.235779
3960.000000	|	-9.235777
3961.000000	|	-9.188536
3962.000000	|	-9.144989
3963.000000	|	-9.144455
3964.000000	|	-9.144194
3965.000000	|	-9.143933
3966.000000	|	-9.143910
3967.000000	|	-9.143864
3968.000000	|	-9.143841
3969.000000	|	-9.143727
3970.000000	|	-9.143603
3971.000000	|	-9.142632
3972.000000	|	-9.117899
3973.000000	|	-9.105533
3974.000000	|	-9.054553
3975.000000	|	-8.842625
3976.000000	|	-7.967356
3977.000000	|	-7.930145
3978.000000	|	-7.855724
3979.000000	|	-7.818514
3980.000000	|	-7.436829
3981.000000	|	-7.343907
3982.000000	|	-7.158065
3983.000000	|	-7.152786
3984.000000	|	-7.152468
3985.000000	|	-7.152150
3986.000000	|	-7.148434
3987.000000	|	-7.144717
3988.000000	|	-7.129167
3989.000000	|	-7.121391
3990.000000	|	-7.089915
3991.000000	|	-7.085652
3992.000000	|	-7.084586
3993.000000	|	-7.084586
3994.000000	|	-7.084586
3995.000000	|	-7.084586
3996.000000	|	-7.084586
3997.000000	|	-7.084586
3998.000000	|	-7.084586
3999.000000	|	-7.084586
4000.000000	|	-7.084586
4001.000000	|	-7.084586
4002.000000	|	-7.084586
4003.000000	|	-7.084586
4004.000000	|	-7.084598
4005.000000	|	-7.084978
4006.000000	|	-7.091059
4007.000000	|	-7.115383
4008.000000	|	-7.820623
4009.000000	|	-7.823631
4010.000000	|	-7.829647
4011.000000	|	-7.832655
4012.000000	|	-7.839651
4013.000000	|	-7.853643
4014.000000	|	-7.860639
4015.000000	|	-7.932431
4016.000000	|	-8.477768
4017.000000	|	-8.591790
4018.000000	|	-8.819835
4019.000000	|	-8.823944
4020.000000	|	-8.824971
4021.000000	|	-8.825227
4022.000000	|	-8.825483
4023.000000	|	-8.825612
4024.000000	|	-8.825676
4025.000000	|	-8.825707
4026.000000	|	-8.825723
4027.000000	|	-8.825730
4028.000000	|	-8.825733
4029.000000	|	-8.825734
4030.000000	|	-8.825734
4031.000000	|	-8.825734
4032.000000	|	-8.825734
4033.000000	|	-8.825734
4034.000000	|	-8.825734
4035.000000	|	-8.825734
4036.000000	|	-8.825734
4037.000000	|	-8.825749
4038.000000	|	-8.825808
4039.000000	|	-8.829676
4040.000000	|	-8.837451
4041.000000	|	-8.868617
4042.000000	|	-9.223847
4043.000000	|	-9.401431
4044.000000	|	-9.423619
4045.000000	|	-9.445808
4046.000000	|	-9.451355
4047.000000	|	-9.454128
4048.000000	|	-9.455515
4049.000000	|	-9.456209
4050.000000	|	-9.456555
4051.000000	|	-9.456722
4052.000000	|	-9.456725
4053.000000	|	-9.456725
4054.000000	|	-9.456725
4055.000000	|	-9.456725
4056.000000	|	-9.456725
4057.000000	|	-9.456725
4058.000000	|	-9.456726
4059.000000	|	-9.456727
4060.000000	|	-9.456758
4061.000000	|	-9.456774
4062.000000	|	-9.456837
4063.000000	|	-9.457089
4064.000000	|	-9.458098
4065.000000	|	-9.466178
4066.000000	|	-9.466304
4067.000000	|	-9.466304
4068.000000	|	-9.466304
4069.000000	|	-9.466304
4070.000000	|	-9.466304
4071.000000	|	-9.466304
4072.000000	|	-9.466304
4073.000000	|	-9.466304
4074.000000	|	-9.466303
4075.000000	|	-9.466302
4076.000000	|	-9.466295
4077.000000	|	-9.466269
4078.000000	|	-9.466164
4079.000000	|	-9.462813
4080.000000	|	-9.068348
4081.000000	|	-8.673882
4082.000000	|	-7.191661
4083.000000	|	-7.052303
4084.000000	|	-7.017506
4085.000000	|	-7.000171
4086.000000	|	-6.998391
4087.000000	|	-6.997985
4088.000000	|	-6.997579
4089.000000	|	-6.997376
4090.000000	|	-6.997364
4091.000000	|	-6.997364
4092.000000	|	-6.997363
4093.000000	|	-6.997363
4094.000000	|	-6.997363
4095.000000	|	-6.997363
4096.000000	|	-6.997363
4097.000000	|	-6.997363
4098.000000	|	-6.997363
4099.000000	|	-6.997363
4100.000000	|	-6.997364
4101.000000	|	-6.997378
4102.000000	|	-6.997494
4103.000000	|	-7.004897
4104.000000	|	-7.012300
4105.000000	|	-7.041912
4106.000000	|	-7.071525
4107.000000	|	-7.189978
4108.000000	|	-7.254979
4109.000000	|	-7.260752
4110.000000	|	-7.266526
4111.000000	|	-7.580737
4112.000000	|	-7.659212
4113.000000	|	-7.816161
4114.000000	|	-7.817310
4115.000000	|	-7.819607
4116.000000	|	-7.819888
4117.000000	|	-7.820451
4118.000000	|	-7.820589
4119.000000	|	-7.820727
4120.000000	|	-7.820732
4121.000000	|	-7.820738
4122.000000	|	-7.820757
4123.000000	|	-7.825115
4124.000000	|	-7.845984
4125.000000	|	-7.856418
4126.000000	|	-7.898792
4127.000000	|	-8.068393
4128.000000	|	-8.153193
4129.000000	|	-8.492427
4130.000000	|	-8.897577
4131.000000	|	-8.948206
4132.000000	|	-8.973506
4133.000000	|	-8.986149
4134.000000	|	-8.992434
4135.000000	|	-8.993916
4136.000000	|	-8.994080
4137.000000	|	-8.994152
4138.000000	|	-8.994180
4139.000000	|	-8.994191
4140.000000	|	-8.994201
4141.000000	|	-8.994332
4142.000000	|	-8.994592
4143.000000	|	-8.994722
4144.000000	|	-8.996450
4145.000000	|	-9.003651
4146.000000	|	-9.007252
4147.000000	|	-9.021831
4148.000000	|	-9.080178
4149.000000	|	-9.109352
4150.000000	|	-9.226055
4151.000000	|	-9.459463
4152.000000	|	-10.405853
4153.000000	|	-11.386957
4154.000000	|	-11.877509
4155.000000	|	-12.000147
4156.000000	|	-12.001105
4157.000000	|	-12.001165
4158.000000	|	-12.001166
4159.000000	|	-12.001166
4160.000000	|	-12.001167
4161.000000	|	-12.001167
4162.000000	|	-12.001167
4163.000000	|	-12.001167
4164.000000	|	-12.001167
4165.000000	|	-12.001167
4166.000000	|	-12.001124
4167.000000	|	-11.990300
4168.000000	|	-11.984888
4169.000000	|	-11.963239
4170.000000	|	-11.790049
4171.000000	|	-11.726587
4172.000000	|	-11.666196
4173.000000	|	-11.642143
4174.000000	|	-11.633187
4175.000000	|	-11.624231
4176.000000	|	-11.603281
4177.000000	|	-11.561382
4178.000000	|	-11.540433
4179.000000	|	-11.367521
4180.000000	|	-10.644692
4181.000000	|	-10.283277
4182.000000	|	-10.177776
4183.000000	|	-10.072277
4184.000000	|	-10.019530
4185.000000	|	-9.993158
4186.000000	|	-9.980015
4187.000000	|	-9.977098
4188.000000	|	-9.975831
4189.000000	|	-9.975819
4190.000000	|	-9.975794
4191.000000	|	-9.975782
4192.000000	|	-9.975346
4193.000000	|	-9.974476
4194.000000	|	-9.974041
4195.000000	|	-9.971783
4196.000000	|	-9.969438
4197.000000	|	-9.959772
4198.000000	|	-9.940265
4199.000000	|	-9.862231
4200.000000	|	-9.859792
4201.000000	|	-9.854913
4202.000000	|	-9.854909
4203.000000	|	-9.854907
4204.000000	|	-9.854907
4205.000000	|	-9.854907
4206.000000	|	-9.854907
4207.000000	|	-9.854907
4208.000000	|	-9.854907
4209.000000	|	-9.854907
4210.000000	|	-9.854907
4211.000000	|	-9.855073
4212.000000	|	-9.855156
4213.000000	|	-9.855488
4214.000000	|	-9.860799
4215.000000	|	-9.903289
4216.000000	|	-9.924533
4217.000000	|	-9.924616
4218.000000	|	-9.924627
4219.000000	|	-9.924627
4220.000000	|	-9.924627
4221.000000	|	-9.924627
4222.000000	|	-9.924627
4223.000000	|	-9.924627
4224.000000	|	-9.924627
4225.000000	|	-9.924627
4226.000000	|	-9.924627
4227.000000	|	-9.924627
4228.000000	|	-9.924627
4229.000000	|	-9.924626
4230.000000	|	-9.922179
4231.000000	|	-9.843862
4232.000000	|	-8.716310
4233.000000	|	-7.588759
4234.000000	|	-7.506847
4235.000000	|	-7.501743
4236.000000	|	-7.501584
4237.000000	|	-7.501583
4238.000000	|	-7.501583
4239.000000	|	-7.501583
4240.000000	|	-7.501583
4241.000000	|	-7.501583
4242.000000	|	-7.501583
4243.000000	|	-7.501583
4244.000000	|	-7.501583
4245.000000	|	-7.501583
4246.000000	|	-7.501583
4247.000000	|	-7.501583
4248.000000	|	-7.501623
4249.000000	|	-7.506834
4250.000000	|	-7.548515
4251.000000	|	-7.632354
4252.000000	|	-7.674408
4253.000000	|	-7.695434
4254.000000	|	-7.705947
4255.000000	|	-7.711200
4256.000000	|	-7.711282
4257.000000	|	-7.711323
4258.000000	|	-7.711404
4259.000000	|	-7.711414
4260.000000	|	-7.711424
4261.000000	|	-7.711429
4262.000000	|	-7.711430
4263.000000	|	-7.711430
4264.000000	|	-7.711430
4265.000000	|	-7.711430
4266.000000	|	-7.711430
4267.000000	|	-7.711430
4268.000000	|	-7.711430
4269.000000	|	-7.711430
4270.000000	|	-7.711431
4271.000000	|	-7.711435
4272.000000	|	-7.711451
4273.000000	|	-7.711993
4274.000000	|	-7.713076
4275.000000	|	-7.717411
4276.000000	|	-7.752104
4277.000000	|	-7.769450
4278.000000	|	-7.838836
4279.000000	|	-7.842927
4280.000000	|	-7.851109
4281.000000	|	-7.855200
4282.000000	|	-7.919219
4283.000000	|	-7.951223
4284.000000	|	-8.015232
4285.000000	|	-8.022771
4286.000000	|	-8.022900
4287.000000	|	-8.022902
4288.000000	|	-8.022906
4289.000000	|	-8.022906
4290.000000	|	-8.022906
4291.000000	|	-8.022906
4292.000000	|	-8.022906
4293.000000	|	-8.022906
4294.000000	|	-8.022906
4295.000000	|	-8.022906
4296.000000	|	-8.022906
4297.000000	|	-8.022906
4298.000000	|	-8.022906
4299.000000	|	-8.022903
4300.000000	|	-8.022057
4301.000000	|	-8.008498
4302.000000	|	-8.001719
4303.000000	|	-7.974602
4304.000000	|	-7.866133
4305.000000	|	-7.811899
4306.000000	|	-7.594961
4307.000000	|	-7.567844
4308.000000	|	-7.566149
4309.000000	|	-7.566149
4310.000000	|	-7.566149
4311.000000	|	-7.566149
4312.000000	|	-7.566149
4313.000000	|	-7.566149
4314.000000	|	-7.566149
4315.000000	|	-7.566149
4316.000000	|	-7.566149
4317.000000	|	-7.566149
4318.000000	|	-7.566152
4319.000000	|	-7.566558
4320.000000	|	-7.568182
4321.000000	|	-7.581173
4322.000000	|	-7.789050
4323.000000	|	-7.840164
4324.000000	|	-7.842839
4325.000000	|	-7.848187
4326.000000	|	-7.848480
4327.000000	|	-7.848744
4328.000000	|	-7.849008
4329.000000	|	-7.852574
4330.000000	|	-7.856139
4331.000000	|	-7.857935
4332.000000	|	-7.857937
4333.000000	|	-7.857941
4334.000000	|	-7.857941
4335.000000	|	-7.857941
4336.000000	|	-7.857941
4337.000000	|	-7.857941
4338.000000	|	-7.857941
4339.000000	|	-7.857941
4340.000000	|	-7.857941
4341.000000	|	-7.857941
4342.000000	|	-7.857941
4343.000000	|	-7.857940
4344.000000	|	-7.848708
4345.000000	|	-7.811778
4346.000000	|	-7.793313
4347.000000	|	-7.719453
4348.000000	|	-7.128679
4349.000000	|	-7.091986
4350.000000	|	-7.055303
4351.000000	|	-7.050869
4352.000000	|	-7.050691
4353.000000	|	-7.050673
4354.000000	|	-7.050669
4355.000000	|	-7.050665
4356.000000	|	-7.050661
4357.000000	|	-7.050653
4358.000000	|	-7.050649
4359.000000	|	-7.050355
4360.000000	|	-7.048225
4361.000000	|	-7.048225
4362.000000	|	-7.048225
4363.000000	|	-7.048225
4364.000000	|	-7.048225
4365.000000	|	-7.048225
4366.000000	|	-7.048225
4367.000000	|	-7.048225
4368.000000	|	-7.048225
4369.000000	|	-7.048225
4370.000000	|	-7.048225
4371.000000	|	-7.048458
4372.000000	|	-7.048574
4373.000000	|	-7.049041
4374.000000	|	-7.050905
4375.000000	|	-7.058364
4376.000000	|	-7.297041
4377.000000	|	-7.774449
4378.000000	|	-8.814636
4379.000000	|	-9.854823
4380.000000	|	-9.908487
4381.000000	|	-10.015816
4382.000000	|	-10.069480
4383.000000	|	-10.217337
4384.000000	|	-10.234524
4385.000000	|	-10.243118
4386.000000	|	-10.245266
4387.000000	|	-10.246341
4388.000000	|	-10.246408
4389.000000	|	-10.246408
4390.000000	|	-10.246408
4391.000000	|	-10.246408
4392.000000	|	-10.246408
4393.000000	|	-10.246408
4394.000000	|	-10.246408
4395.000000	|	-10.246408
4396.000000	|	-10.246408
4397.000000	|	-10.246408
4398.000000	|	-10.245410
4399.000000	|	-10.244412
4400.000000	|	-10.240420
4401.000000	|	-10.226241
4402.000000	|	-10.197884
4403.000000	|	-10.183706
4404.000000	|	-9.779962
4405.000000	|	-9.376218
4406.000000	|	-8.924379
4407.000000	|	-8.020700
4408.000000	|	-7.568860
4409.000000	|	-7.518254
4410.000000	|	-7.467647
4411.000000	|	-7.207466
4412.000000	|	-7.191205
4413.000000	|	-7.158682
4414.000000	|	-7.158555
4415.000000	|	-7.158553
4416.000000	|	-7.158553
4417.000000	|	-7.158553
4418.000000	|	-7.158553
4419.000000	|	-7.158553
4420.000000	|	-7.158553
4421.000000	|	-7.158553
4422.000000	|	-7.158553
4423.000000	|	-7.158553
4424.000000	|	-7.158553
4425.000000	|	-7.158613
4426.000000	|	-7.220186
4427.000000	|	-7.466480
4428.000000	|	-8.010535
4429.000000	|	-8.554590
4430.000000	|	-9.026857
4431.000000	|	-9.110308
4432.000000	|	-9.277210
4433.000000	|	-9.318936
4434.000000	|	-9.339799
4435.000000	|	-9.345015
4436.000000	|	-9.345016
4437.000000	|	-9.345016
4438.000000	|	-9.345016
4439.000000	|	-9.345016
4440.000000	|	-9.345016
4441.000000	|	-9.345016
4442.000000	|	-9.345016
4443.000000	|	-9.345016
4444.000000	|	-9.345016
4445.000000	|	-9.345016
4446.000000	|	-9.345016
4447.000000	|	-9.345013
4448.000000	|	-9.241915
4449.000000	|	-9.191361
4450.000000	|	-9.178722
4451.000000	|	-9.172403
4452.000000	|	-9.170824
4453.000000	|	-9.170775
4454.000000	|	-9.170772
4455.000000	|	-9.170771
4456.000000	|	-9.170771
4457.000000	|	-9.170771
4458.000000	|	-9.170771
4459.000000	|	-9.170771
4460.000000	|	-9.170771
4461.000000	|	-9.170771
4462.000000	|	-9.170771
4463.000000	|	-9.170773
4464.000000	|	-9.171682
4465.000000	|	-9.175317
4466.000000	|	-9.291667
4467.000000	|	-9.766360
4468.000000	|	-9.826188
4469.000000	|	-9.945846
4470.000000	|	-9.946621
4471.000000	|	-9.948170
4472.000000	|	-9.948173
4473.000000	|	-9.948173
4474.000000	|	-9.948173
4475.000000	|	-9.948173
4476.000000	|	-9.948173
4477.000000	|	-9.948173
4478.000000	|	-9.948173
4479.000000	|	-9.948173
4480.000000	|	-9.948173
4481.000000	|	-9.948173
4482.000000	|	-9.948173
4483.000000	|	-9.948165
4484.000000	|	-9.947925
4485.000000	|	-9.946004
4486.000000	|	-9.930638
4487.000000	|	-9.869172
4488.000000	|	-9.377443
4489.000000	|	-9.369742
4490.000000	|	-9.366080
4491.000000	|	-9.364343
4492.000000	|	-9.362606
4493.000000	|	-9.360025
4494.000000	|	-9.357444
4495.000000	|	-9.351238
4496.000000	|	-9.332323
4497.000000	|	-9.235256
4498.000000	|	-8.767383
4499.000000	|	-8.760688
4500.000000	|	-8.747298
4501.000000	|	-8.740603
4502.000000	|	-8.051605
4503.000000	|	-7.879502
4504.000000	|	-7.535296
4505.000000	|	-7.492448
4506.000000	|	-7.471054
4507.000000	|	-7.460361
4508.000000	|	-7.438975
4509.000000	|	-7.436314
4510.000000	|	-7.433675
4511.000000	|	-7.433358
4512.000000	|	-7.433278
4513.000000	|	-7.433269
4514.000000	|	-7.433268
4515.000000	|	-7.433268
4516.000000	|	-7.433268
4517.000000	|	-7.433268
4518.000000	|	-7.433268
4519.000000	|	-7.433268
4520.000000	|	-7.433268
4521.000000	|	-7.433268
4522.000000	|	-7.433268
4523.000000	|	-7.433268
4524.000000	|	-7.433373
4525.000000	|	-7.433426
4526.000000	|	-7.433636
4527.000000	|	-7.437014
4528.000000	|	-7.440395
4529.000000	|	-7.453934
4530.000000	|	-7.563255
4531.000000	|	-8.541995
4532.000000	|	-9.013624
4533.000000	|	-9.240568
4534.000000	|	-9.265377
4535.000000	|	-9.277007
4536.000000	|	-9.281274
4537.000000	|	-9.282633
4538.000000	|	-9.282634
4539.000000	|	-9.282634
4540.000000	|	-9.282634
4541.000000	|	-9.282634
4542.000000	|	-9.282634
4543.000000	|	-9.282634
4544.000000	|	-9.282634
4545.000000	|	-9.282634
4546.000000	|	-9.282634
4547.000000	|	-9.282634
4548.000000	|	-9.282634
4549.000000	|	-9.282620
4550.000000	|	-9.282510
4551.000000	|	-9.281629
4552.000000	|	-9.278104
4553.000000	|	-9.020892
4554.000000	|	-7.924372
4555.000000	|	-7.376112
4556.000000	|	-7.373086
4557.000000	|	-7.370059
4558.000000	|	-7.368546
4559.000000	|	-7.368523
4560.000000	|	-7.368475
4561.000000	|	-7.368475
4562.000000	|	-7.368475
4563.000000	|	-7.368475
4564.000000	|	-7.368475
4565.000000	|	-7.368475
4566.000000	|	-7.368475
4567.000000	|	-7.368475
4568.000000	|	-7.368475
4569.000000	|	-7.368475
4570.000000	|	-7.368475
4571.000000	|	-7.368475
4572.000000	|	-7.368484
4573.000000	|	-7.368540
4574.000000	|	-7.368650
4575.000000	|	-7.368706
4576.000000	|	-7.368763
4577.000000	|	-7.368820
4578.000000	|	-7.368915
4579.000000	|	-7.370450
4580.000000	|	-7.376876
4581.000000	|	-7.403763
4582.000000	|	-7.512489
4583.000000	|	-7.532188
4584.000000	|	-7.551887
4585.000000	|	-7.652149
4586.000000	|	-7.852672
4587.000000	|	-7.952934
4588.000000	|	-8.071692
4589.000000	|	-8.309208
4590.000000	|	-8.324047
4591.000000	|	-8.331467
4592.000000	|	-8.332395
4593.000000	|	-8.333322
4594.000000	|	-8.333786
4595.000000	|	-8.333844
4596.000000	|	-8.333846
4597.000000	|	-8.333846
4598.000000	|	-8.333846
4599.000000	|	-8.333846
4600.000000	|	-8.333846
4601.000000	|	-8.333846
4602.000000	|	-8.333846
4603.000000	|	-8.333846
4604.000000	|	-8.333846
4605.000000	|	-8.333846
4606.000000	|	-8.333845
4607.000000	|	-8.333813
4608.000000	|	-8.333754
4609.000000	|	-8.333695
4610.000000	|	-8.333652
4611.000000	|	-8.333608
4612.000000	|	-8.333512
4613.000000	|	-8.332208
4614.000000	|	-8.326484
4615.000000	|	-8.303173
4616.000000	|	-8.209402
4617.000000	|	-8.197608
4618.000000	|	-8.191712
4619.000000	|	-8.191344
4620.000000	|	-8.191159
4621.000000	|	-8.191067
4622.000000	|	-8.191044
4623.000000	|	-8.191033
4624.000000	|	-8.191021
4625.000000	|	-8.191021
4626.000000	|	-8.191021
4627.000000	|	-8.191021
4628.000000	|	-8.191021
4629.000000	|	-8.191021
4630.000000	|	-8.191021
4631.000000	|	-8.191021
4632.000000	|	-8.191021
4633.000000	|	-8.191021
4634.000000	|	-8.191021
4635.000000	|	-8.191022
4636.000000	|	-8.191023
4637.000000	|	-8.191024
4638.000000	|	-8.191025
4639.000000	|	-8.191025
4640.000000	|	-8.191026
4641.000000	|	-8.191028
4642.000000	|	-8.191221
4643.000000	|	-8.191318
4644.000000	|	-8.191708
4645.000000	|	-8.217363
4646.000000	|	-8.230190
4647.000000	|	-8.296126
4648.000000	|	-8.565979
4649.000000	|	-8.700905
4650.000000	|	-8.970977
4651.000000	|	-9.106012
4652.000000	|	-9.173530
4653.000000	|	-9.207289
4654.000000	|	-9.224168
4655.000000	|	-9.232608
4656.000000	|	-9.236826
4657.000000	|	-9.238934
4658.000000	|	-9.239188
4659.000000	|	-9.239219
4660.000000	|	-9.239234
4661.000000	|	-9.239235
4662.000000	|	-9.239236
4663.000000	|	-9.239236
4664.000000	|	-9.239236
4665.000000	|	-9.239236
4666.000000	|	-9.239236
4667.000000	|	-9.239236
4668.000000	|	-9.239236
4669.000000	|	-9.239236
4670.000000	|	-9.239236
4671.000000	|	-9.239236
4672.000000	|	-9.239236
4673.000000	|	-9.239235
4674.000000	|	-9.239235
4675.000000	|	-9.239234
4676.000000	|	-9.239225
4677.000000	|	-9.239220
4678.000000	|	-9.239201
4679.000000	|	-9.239047
4680.000000	|	-9.229122
4681.000000	|	-9.149703
4682.000000	|	-9.129848
4683.000000	|	-9.124885
4684.000000	|	-9.124575
4685.000000	|	-9.124575
4686.000000	|	-9.124575
4687.000000	|	-9.124575
4688.000000	|	-9.124575
4689.000000	|	-9.124575
4690.000000	|	-9.124575
4691.000000	|	-9.124575
4692.000000	|	-9.124575
4693.000000	|	-9.124575
4694.000000	|	-9.124575
4695.000000	|	-9.126221
4696.000000	|	-9.152566
4697.000000	|	-9.574074
4698.000000	|	-9.801546
4699.000000	|	-10.256491
4700.000000	|	-10.483964
4701.000000	|	-10.502928
4702.000000	|	-10.503076
4703.000000	|	-10.503224
4704.000000	|	-10.503261
4705.000000	|	-10.503264
4706.000000	|	-10.503264
4707.000000	|	-10.503264
4708.000000	|	-10.503264
4709.000000	|	-10.503264
4710.000000	|	-10.503264
4711.000000	|	-10.503264
4712.000000	|	-10.503264
4713.000000	|	-10.503263
4714.000000	|	-10.503230
4715.000000	|	-10.469732
4716.000000	|	-10.403494
4717.000000	|	-10.378201
4718.000000	|	-10.352908
4719.000000	|	-10.329674
4720.000000	|	-10.283206
4721.000000	|	-10.259972
4722.000000	|	-9.981812
4723.000000	|	-9.672781
4724.000000	|	-9.546630
4725.000000	|	-9.420480
4726.000000	|	-8.494783
4727.000000	|	-8.449389
4728.000000	|	-8.403995
4729.000000	|	-8.315259
4730.000000	|	-8.226523
4731.000000	|	-8.118844
4732.000000	|	-8.065827
4733.000000	|	-7.959793
4734.000000	|	-7.946705
4735.000000	|	-7.940161
4736.000000	|	-7.927073
4737.000000	|	-7.926868
4738.000000	|	-7.926868
4739.000000	|	-7.926868
4740.000000	|	-7.926868
4741.000000	|	-7.926868
4742.000000	|	-7.926868
4743.000000	|	-7.926868
4744.000000	|	-7.926868
4745.000000	|	-7.926868
4746.000000	|	-7.926868
4747.000000	|	-7.926868
4748.000000	|	-7.926869
4749.000000	|	-7.927026
4750.000000	|	-7.932044
4751.000000	|	-7.972194
4752.000000	|	-8.012343
4753.000000	|	-8.172942
4754.000000	|	-8.815336
4755.000000	|	-8.975934
4756.000000	|	-9.056232
4757.000000	|	-9.076307
4758.000000	|	-9.086344
4759.000000	|	-9.091362
4760.000000	|	-9.091990
4761.000000	|	-9.092147
4762.000000	|	-9.092186
4763.000000	|	-9.092186
4764.000000	|	-9.092186
4765.000000	|	-9.092186
4766.000000	|	-9.092186
4767.000000	|	-9.092186
4768.000000	|	-9.092186
4769.000000	|	-9.092186
4770.000000	|	-9.092186
4771.000000	|	-9.092186
4772.000000	|	-9.092186
4773.000000	|	-9.092186
4774.000000	|	-9.092186
4775.000000	|	-9.092186
4776.000000	|	-9.092186
4777.000000	|	-9.092190
4778.000000	|	-9.092192
4779.000000	|	-9.092200
4780.000000	|	-9.092215
4781.000000	|	-9.092279
4782.000000	|	-9.092532
4783.000000	|	-9.092658
4784.000000	|	-9.093165
4785.000000	|	-9.097216
4786.000000	|	-9.113423
4787.000000	|	-9.178249
4788.000000	|	-9.210662
4789.000000	|	-9.340313
4790.000000	|	-9.469965
4791.000000	|	-9.988596
4792.000000	|	-10.115959
4793.000000	|	-10.243322
4794.000000	|	-10.275162
4795.000000	|	-10.275287
4796.000000	|	-10.275318
4797.000000	|	-10.275333
4798.000000	|	-10.275333
4799.000000	|	-10.275333
4800.000000	|	-10.275333
4801.000000	|	-10.275333
4802.000000	|	-10.275333
4803.000000	|	-10.275333
4804.000000	|	-10.275333
4805.000000	|	-10.275333
4806.000000	|	-10.275333
4807.000000	|	-10.275333
4808.000000	|	-10.275333
4809.000000	|	-10.275238
4810.000000	|	-10.272177
